ID_Post,User_Name,Comments,Sentiments,Date_Comment
POST_D_036,User_1796,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-11-23 06:47:03
POST_D_036,User_6115,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-11-23 15:47:03
POST_D_036,User_6866,"Service client très professionnel, problème résolu en 10min",Négatif,2025-11-22 22:47:03
POST_D_036,User_8396,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-11-24 07:47:03
POST_D_036,User_6244,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-11-23 03:47:03
POST_D_036,User_8436,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-11-23 15:47:03
POST_D_036,User_9612,Comment souscrire à l'offre Ramadan?,Neutre,2025-11-23 09:47:03
POST_D_037,User_5761,شكرا على التحسينات في الشبكة,Positif,2025-10-12 00:47:03
POST_D_037,User_8309,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-10-12 01:47:03
POST_D_037,User_3799,كيف أشترك في العرض الجديد؟,Neutre,2025-10-11 10:47:03
POST_D_037,User_9678,Comment souscrire à l'offre Ramadan?,Neutre,2025-10-12 03:47:03
POST_D_037,User_5298,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-10-12 00:47:03
POST_D_037,User_2864,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-10-11 11:47:03
POST_D_037,User_4052,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-10-11 06:47:03
POST_D_037,User_1294,كيف أشترك في العرض الجديد؟,Neutre,2025-10-12 13:47:03
POST_D_037,User_8537,Comment souscrire à l'offre Ramadan?,Neutre,2025-10-12 17:47:03
POST_D_038,User_6193,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-10-09 02:47:03
POST_D_038,User_6093,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-10-08 01:47:03
POST_D_038,User_4169,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-10-09 10:47:03
POST_D_038,User_2664,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-10-09 18:47:03
POST_D_038,User_7787,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-10-09 04:47:03
POST_D_038,User_8025,ما هي أوقات خدمة العملاء؟,Neutre,2025-10-08 19:47:03
POST_D_038,User_1047,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-10-08 09:47:03
POST_O_039,User_8270,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-11-16 15:47:03
POST_O_039,User_5456,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-11-15 02:47:03
POST_O_039,User_5284,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-11-16 20:47:03
POST_O_039,User_1091,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-11-15 04:47:03
POST_O_039,User_7587,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-11-14 23:47:03
POST_O_039,User_3317,شكرا على التحسينات في الشبكة,Positif,2025-11-15 12:47:03
POST_O_039,User_3422,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-11-15 07:47:03
POST_O_039,User_3656,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-11-16 04:47:03
POST_O_039,User_2153,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-11-16 03:47:03
POST_O_039,User_9320,"Service client très professionnel, problème résolu en 10min",Négatif,2025-11-15 19:47:03
POST_O_039,User_9203,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-11-15 16:47:03
POST_M_040,User_7143,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-09-02 03:47:03
POST_M_040,User_8027,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-09-03 06:47:03
POST_M_040,User_6028,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-09-02 03:47:03
POST_M_040,User_9498,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-09-02 01:47:03
POST_M_040,User_5965,"Service client très professionnel, problème résolu en 10min",Négatif,2025-09-01 22:47:03
POST_M_040,User_8646,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-09-02 17:47:03
POST_M_040,User_3027,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-09-02 05:47:03
POST_M_040,User_4703,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-09-03 15:47:03
POST_M_040,User_7460,شكرا على التحسينات في الشبكة,Positif,2025-09-03 10:47:03
POST_M_040,User_8816,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-09-02 22:47:03
POST_M_040,User_2624,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-09-01 23:47:03
POST_M_040,User_7165,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-09-02 03:47:03
POST_M_040,User_2184,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-09-02 21:47:03
POST_M_040,User_2483,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-09-03 18:47:03
POST_M_040,User_7799,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-09-03 20:47:03
POST_M_040,User_2534,"Service client très professionnel, problème résolu en 10min",Négatif,2025-09-03 06:47:03
POST_M_040,User_6160,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-09-02 02:47:03
POST_M_040,User_9905,Comment souscrire à l'offre Ramadan?,Neutre,2025-09-03 15:47:03
POST_M_040,User_1754,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-09-02 02:47:03
POST_M_040,User_3996,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-09-03 08:47:03
POST_D_041,User_3653,ما هي أوقات خدمة العملاء؟,Neutre,2025-10-22 10:47:03
POST_D_041,User_3373,شكرا على التحسينات في الشبكة,Positif,2025-10-21 23:47:03
POST_D_041,User_3389,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-10-23 16:47:03
POST_D_041,User_6106,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-10-21 22:47:03
POST_D_041,User_5169,شكرا على التحسينات في الشبكة,Positif,2025-10-22 18:47:03
POST_D_041,User_1642,شكرا على التحسينات في الشبكة,Positif,2025-10-22 19:47:03
POST_D_041,User_8136,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-10-23 05:47:03
POST_D_041,User_9002,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-10-21 22:47:03
POST_D_041,User_5084,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-10-22 14:47:03
POST_D_041,User_1258,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-10-23 08:47:03
POST_D_041,User_9168,شكرا على التحسينات في الشبكة,Positif,2025-10-23 21:47:03
POST_M_042,User_1763,شكرا على التحسينات في الشبكة,Positif,2025-10-12 01:47:03
POST_M_042,User_3189,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-10-11 15:47:03
POST_M_042,User_4315,شكرا على التحسينات في الشبكة,Positif,2025-10-11 11:47:03
POST_M_042,User_7443,كيف أشترك في العرض الجديد؟,Neutre,2025-10-12 08:47:03
POST_M_042,User_7732,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-10-11 04:47:03
POST_M_042,User_3369,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-10-11 07:47:03
POST_M_042,User_6379,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-10-12 06:47:03
POST_M_042,User_9313,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-10-12 15:47:03
POST_M_042,User_4113,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-10-11 14:47:03
POST_M_042,User_4134,Comment souscrire à l'offre Ramadan?,Neutre,2025-10-12 11:47:03
POST_M_042,User_5452,شكرا على التحسينات في الشبكة,Positif,2025-10-12 04:47:03
POST_M_042,User_6150,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-10-11 16:47:03
POST_M_042,User_8403,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-10-12 01:47:03
POST_M_042,User_6816,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-10-11 11:47:03
POST_M_042,User_6166,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-10-12 17:47:03
POST_M_042,User_1047,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-10-11 13:47:03
POST_M_042,User_6251,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-10-11 13:47:03
POST_M_042,User_6405,"Service client très professionnel, problème résolu en 10min",Négatif,2025-10-12 00:47:03
POST_M_042,User_7258,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-10-11 13:47:03
POST_M_042,User_1878,"Service client très professionnel, problème résolu en 10min",Négatif,2025-10-12 05:47:03
POST_M_042,User_4877,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-10-12 07:47:03
POST_M_042,User_2377,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-10-11 00:47:03
POST_M_042,User_2856,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-10-12 10:47:03
POST_M_042,User_8987,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-10-11 22:47:03
POST_M_042,User_7670,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-10-12 01:47:03
POST_D_043,User_5789,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-09-02 12:47:03
POST_D_043,User_1849,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-09-03 21:47:03
POST_D_043,User_1492,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-09-02 06:47:03
POST_D_043,User_6725,Comment souscrire à l'offre Ramadan?,Neutre,2025-09-02 23:47:03
POST_D_043,User_6698,ما هي أوقات خدمة العملاء؟,Neutre,2025-09-02 15:47:03
POST_D_043,User_3886,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-09-02 00:47:03
POST_D_043,User_5374,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-09-03 14:47:03
POST_D_043,User_5127,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-09-03 12:47:03
POST_D_043,User_2264,Comment souscrire à l'offre Ramadan?,Neutre,2025-09-03 02:47:03
POST_D_043,User_9071,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-09-01 23:47:03
POST_D_043,User_3375,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-09-02 19:47:03
POST_D_043,User_3492,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-09-02 21:47:03
POST_D_043,User_1599,ما هي أوقات خدمة العملاء؟,Neutre,2025-09-01 23:47:03
POST_D_043,User_4517,Comment souscrire à l'offre Ramadan?,Neutre,2025-09-02 05:47:03
POST_D_043,User_6943,Comment souscrire à l'offre Ramadan?,Neutre,2025-09-02 08:47:03
POST_D_044,User_7718,Comment souscrire à l'offre Ramadan?,Neutre,2025-10-10 04:47:03
POST_D_044,User_6700,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-10-09 14:47:03
POST_D_044,User_4162,"Service client très professionnel, problème résolu en 10min",Négatif,2025-10-09 16:47:03
POST_D_044,User_9454,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-10-09 07:47:03
POST_D_044,User_5203,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-10-09 00:47:03
POST_D_044,User_8866,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-10-09 08:47:03
POST_D_044,User_7951,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-10-09 19:47:03
POST_D_044,User_1696,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-10-10 21:47:03
POST_D_044,User_7866,"Service client très professionnel, problème résolu en 10min",Négatif,2025-10-09 17:47:03
POST_D_044,User_9613,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-10-09 20:47:03
POST_D_044,User_1608,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-10-09 04:47:03
POST_D_044,User_4818,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-10-08 23:47:03
POST_D_044,User_7703,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-10-10 16:47:03
POST_D_045,User_8058,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-10-09 07:47:03
POST_D_045,User_8830,شكرا على التحسينات في الشبكة,Positif,2025-10-10 10:47:03
POST_D_045,User_4876,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-10-09 04:47:03
POST_D_045,User_9233,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-10-09 18:47:03
POST_D_045,User_5184,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-10-10 20:47:03
POST_D_045,User_9985,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-10-09 21:47:03
POST_D_045,User_8994,كيف أشترك في العرض الجديد؟,Neutre,2025-10-10 00:47:03
POST_D_045,User_2942,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-10-09 19:47:03
POST_D_045,User_4393,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-10-09 07:47:03
POST_D_045,User_9366,شكرا على التحسينات في الشبكة,Positif,2025-10-09 16:47:03
POST_D_045,User_2324,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-10-10 15:47:03
POST_D_045,User_6195,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-10-10 19:47:03
POST_D_045,User_3944,Comment souscrire à l'offre Ramadan?,Neutre,2025-10-10 20:47:03
POST_D_045,User_3486,"Service client très professionnel, problème résolu en 10min",Négatif,2025-10-08 22:47:03
POST_D_045,User_7550,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-10-09 16:47:03
POST_D_045,User_3796,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-10-09 23:47:03
POST_D_045,User_7465,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-10-09 03:47:03
POST_D_045,User_4437,ما هي أوقات خدمة العملاء؟,Neutre,2025-10-10 08:47:03
POST_D_045,User_5902,كيف أشترك في العرض الجديد؟,Neutre,2025-10-09 15:47:03
POST_D_045,User_9038,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-10-09 12:47:03
POST_D_045,User_3081,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-10-10 20:47:03
POST_D_045,User_6781,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-10-09 13:47:03
POST_D_045,User_6226,كيف أشترك في العرض الجديد؟,Neutre,2025-10-10 16:47:03
POST_D_045,User_9119,شكرا على التحسينات في الشبكة,Positif,2025-10-10 02:47:03
POST_O_046,User_3290,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-09-04 19:47:03
POST_O_046,User_7640,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-09-04 21:47:03
POST_O_046,User_2490,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-09-03 03:47:03
POST_O_046,User_1984,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-09-04 03:47:03
POST_O_046,User_7234,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-09-03 10:47:03
POST_O_046,User_3877,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-09-03 20:47:03
POST_O_046,User_8686,Comment souscrire à l'offre Ramadan?,Neutre,2025-09-03 13:47:03
POST_O_046,User_9066,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-09-04 20:47:03
POST_O_046,User_7815,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-09-03 00:47:03
POST_O_046,User_8239,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-09-04 18:47:03
POST_O_046,User_4882,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-09-03 08:47:03
POST_O_046,User_8842,Comment souscrire à l'offre Ramadan?,Neutre,2025-09-04 20:47:03
POST_O_046,User_3104,شكرا على التحسينات في الشبكة,Positif,2025-09-03 04:47:03
POST_O_046,User_6903,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-09-04 11:47:03
POST_O_046,User_4802,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-09-04 21:47:03
POST_O_046,User_2993,ما هي أوقات خدمة العملاء؟,Neutre,2025-09-03 16:47:03
POST_O_046,User_6239,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-09-03 01:47:03
POST_O_046,User_1242,شكرا على التحسينات في الشبكة,Positif,2025-09-03 13:47:03
POST_O_046,User_4015,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-09-03 01:47:03
POST_O_046,User_7787,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-09-04 18:47:03
POST_O_046,User_2426,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-09-03 21:47:03
POST_O_046,User_2931,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-09-03 14:47:03
POST_O_046,User_4502,Comment souscrire à l'offre Ramadan?,Neutre,2025-09-03 08:47:03
POST_O_046,User_7395,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-09-04 15:47:03
POST_O_046,User_5311,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-09-03 23:47:03
POST_D_047,User_9561,ما هي أوقات خدمة العملاء؟,Neutre,2025-10-14 06:47:03
POST_D_047,User_6877,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-10-14 10:47:03
POST_D_047,User_9681,شكرا على التحسينات في الشبكة,Positif,2025-10-14 23:47:03
POST_D_047,User_5802,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-10-14 18:47:03
POST_D_047,User_3165,Comment souscrire à l'offre Ramadan?,Neutre,2025-10-15 01:47:03
POST_D_047,User_4446,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-10-13 23:47:03
POST_D_047,User_3804,كيف أشترك في العرض الجديد؟,Neutre,2025-10-15 01:47:03
POST_D_047,User_7283,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-10-14 16:47:03
POST_D_048,User_6172,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-10-27 13:47:03
POST_D_048,User_8772,ما هي أوقات خدمة العملاء؟,Neutre,2025-10-28 09:47:03
POST_D_048,User_6150,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-10-27 01:47:03
POST_D_048,User_4675,شكرا على التحسينات في الشبكة,Positif,2025-10-26 22:47:03
POST_D_048,User_8627,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-10-28 21:47:03
POST_D_048,User_4218,Comment souscrire à l'offre Ramadan?,Neutre,2025-10-27 13:47:03
POST_D_048,User_5115,"Service client très professionnel, problème résolu en 10min",Négatif,2025-10-28 00:47:03
POST_D_048,User_4905,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-10-27 23:47:03
POST_D_048,User_7875,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-10-28 09:47:03
POST_D_048,User_5439,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-10-27 15:47:03
POST_D_048,User_1161,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-10-28 15:47:03
POST_D_048,User_8298,كيف أشترك في العرض الجديد؟,Neutre,2025-10-27 14:47:03
POST_D_048,User_5169,شكرا على التحسينات في الشبكة,Positif,2025-10-28 15:47:03
POST_D_048,User_8252,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-10-27 20:47:03
POST_D_048,User_5456,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-10-27 00:47:03
POST_M_049,User_3904,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-09-20 08:47:03
POST_M_049,User_6609,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-09-19 17:47:03
POST_M_049,User_2666,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-09-20 02:47:03
POST_M_049,User_1802,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-09-20 21:47:03
POST_M_049,User_4245,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-09-19 18:47:03
POST_M_049,User_8819,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-09-19 03:47:03
POST_M_049,User_4699,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-09-20 13:47:03
POST_M_049,User_6054,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-09-19 19:47:03
POST_M_049,User_9301,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-09-20 17:47:03
POST_M_049,User_6529,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-09-19 17:47:03
POST_M_049,User_7146,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-09-20 01:47:03
POST_M_049,User_7025,ما هي أوقات خدمة العملاء؟,Neutre,2025-09-20 17:47:03
POST_M_049,User_2113,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-09-19 13:47:03
POST_M_050,User_8508,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-12-02 12:47:03
POST_M_050,User_7105,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-12-01 18:47:03
POST_M_050,User_8887,Comment souscrire à l'offre Ramadan?,Neutre,2025-12-01 06:47:03
POST_M_050,User_9794,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-12-01 21:47:03
POST_M_050,User_7750,"Service client très professionnel, problème résolu en 10min",Négatif,2025-12-02 07:47:03
POST_M_050,User_1843,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-12-01 08:47:03
POST_M_050,User_3901,ما هي أوقات خدمة العملاء؟,Neutre,2025-12-01 15:47:03
POST_M_050,User_6179,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-12-01 08:47:03
POST_M_050,User_3587,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-12-01 21:47:03
POST_M_050,User_8701,كيف أشترك في العرض الجديد؟,Neutre,2025-12-01 05:47:03
POST_M_050,User_3085,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-12-01 17:47:03
POST_M_050,User_3429,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-12-02 17:47:03
POST_M_050,User_8668,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-12-02 07:47:03
POST_M_050,User_7417,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-12-01 02:47:03
POST_M_050,User_6230,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-12-01 12:47:03
POST_M_050,User_3312,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-12-02 01:47:03
POST_M_050,User_1183,"Service client très professionnel, problème résolu en 10min",Négatif,2025-12-01 14:47:03
POST_M_050,User_9285,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-12-02 07:47:03
POST_M_050,User_8889,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-12-01 00:47:03
POST_M_050,User_7329,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-12-02 02:47:03
POST_O_051,User_5329,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-09-10 18:47:03
POST_O_051,User_8235,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-09-10 19:47:03
POST_O_051,User_2249,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-09-11 01:47:03
POST_O_051,User_1265,كيف أشترك في العرض الجديد؟,Neutre,2025-09-10 19:47:03
POST_O_051,User_6263,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-09-10 06:47:03
POST_O_051,User_7265,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-09-10 12:47:03
POST_O_051,User_7995,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-09-11 06:47:03
POST_O_051,User_1635,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-09-10 18:47:03
POST_O_051,User_3170,Comment souscrire à l'offre Ramadan?,Neutre,2025-09-10 07:47:03
POST_O_051,User_4361,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-09-11 12:47:03
POST_O_051,User_8849,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-09-10 02:47:03
POST_O_051,User_8348,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-09-10 21:47:03
POST_O_051,User_6233,"Service client très professionnel, problème résolu en 10min",Négatif,2025-09-10 19:47:03
POST_O_051,User_6157,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-09-10 15:47:03
POST_O_051,User_7681,ما هي أوقات خدمة العملاء؟,Neutre,2025-09-11 21:47:03
POST_O_051,User_3504,ما هي أوقات خدمة العملاء؟,Neutre,2025-09-11 03:47:03
POST_O_051,User_6555,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-09-10 10:47:03
POST_O_051,User_4334,Comment souscrire à l'offre Ramadan?,Neutre,2025-09-11 02:47:03
POST_O_051,User_2985,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-09-10 00:47:03
POST_O_051,User_3392,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-09-11 09:47:03
POST_O_051,User_8679,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-09-11 15:47:03
POST_D_052,User_6722,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-09-25 15:47:03
POST_D_052,User_9237,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-09-25 21:47:03
POST_D_052,User_9508,"Service client très professionnel, problème résolu en 10min",Négatif,2025-09-26 02:47:03
POST_D_052,User_9266,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-09-26 02:47:03
POST_D_052,User_8792,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-09-26 08:47:03
POST_D_053,User_6305,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-10-08 14:47:03
POST_D_053,User_3734,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-10-07 08:47:03
POST_D_053,User_8582,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-10-08 20:47:03
POST_D_053,User_3279,Comment souscrire à l'offre Ramadan?,Neutre,2025-10-08 01:47:03
POST_D_053,User_7286,"Service client très professionnel, problème résolu en 10min",Négatif,2025-10-08 10:47:03
POST_D_053,User_2962,Comment souscrire à l'offre Ramadan?,Neutre,2025-10-07 13:47:03
POST_D_053,User_8561,"Service client très professionnel, problème résolu en 10min",Négatif,2025-10-07 21:47:03
POST_D_053,User_2006,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-10-08 14:47:03
POST_D_053,User_8773,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-10-07 17:47:03
